IdMin,IdMax,Index,TableOffset,Text 
10000,10000,10000,5752, 
11000,11000,11000,5756, 
12000,12000,12000,5760, 
13000,13000,13000,5764, 
20000,20000,20000,5768, 
21000,21000,21000,5772, 
22000,22000,22000,5776, 
23000,23000,23000,5780, 
40000,40000,40000,5784, 
41000,41000,41000,5788, 
42000,42000,42000,5792, 
43000,43000,43000,5796, 
50000,50000,50000,5800, 
51000,51000,51000,5804, 
52000,52000,52000,5808, 
53000,53000,53000,5812, 
60000,60000,60000,5816, 
61000,61000,61000,5820, 
62000,62000,62000,5824, 
63000,63000,63000,5828, 
70000,70000,70000,5832, 
71000,71000,71000,5836, 
72000,72000,72000,5840, 
73000,73000,73000,5844, 
80000,80000,80000,5848, 
81000,81000,81000,5852, 
82000,82000,82000,5856, 
83000,83000,83000,5860, 
90000,90000,90000,5864, 
91000,91000,91000,5868, 
92000,92000,92000,5872, 
93000,93000,93000,5876, 
100000,100000,100000,5880, 
101000,101000,101000,5884, 
102000,102000,102000,5888, 
103000,103000,103000,5892, 
110000,110000,110000,5896, 
111000,111000,111000,5900, 
112000,112000,112000,5904, 
113000,113000,113000,5908, 
120000,120000,120000,5912, 
121000,121000,121000,5916, 
122000,122000,122000,5920, 
123000,123000,123000,5924, 
130000,130000,130000,5928, 
131000,131000,131000,5932, 
132000,132000,132000,5936, 
133000,133000,133000,5940, 
140000,140000,140000,5944, 
141000,141000,141000,5948, 
142000,142000,142000,5952, 
143000,143000,143000,5956, 
150000,150000,150000,5960, 
151000,151000,151000,5964, 
152000,152000,152000,5968, 
153000,153000,153000,5972, 
160000,160000,160000,5976, 
161000,161000,161000,5980, 
162000,162000,162000,5984, 
163000,163000,163000,5988, 
170000,170000,170000,5992, 
171000,171000,171000,5996, 
172000,172000,172000,6000, 
173000,173000,173000,6004, 
180000,180000,180000,6008, 
181000,181000,181000,6012, 
182000,182000,182000,6016, 
183000,183000,183000,6020, 
190000,190000,190000,6024, 
200000,200000,200000,6028, 
201000,201000,201000,6032, 
